url,keywords,analysis
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'cannabidiol', 'CBD', 'products', 'legit', 'health benefits', 'legal', 'questions', 'answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'reporting', 'free', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'income.', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'representations', 'warranties', 'accuracy', 'applicability.']",
https://www.ncbi.nlm.nih.gov/books/NBK556048/,"['NCBI', 'web site', 'JavaScript', 'function', 'Official', 'United States', 'Government', 'Website', '.gov', '.mil', 'federal government', 'sensitive information']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'helping', 'children', 'neurodiverse', 'build', 'friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'appointments', 'Cannabidiol', 'CBD', 'Anti-Seizure', 'Research', 'Benefits', 'Safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['Medications', 'Liver', 'CBD', 'Effects', 'Side Effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'Use', 'Products', 'Legit', 'Health Benefits', 'Legal', 'Questions']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'content', 'readers', 'compensation', 'advertisers', 'offers', 'placements', 'companies', 'products', 'market', 'articles', 'affiliate links', 'income.', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.ncbi.nlm.nih.gov/books/NBK556048/,"['NCBI', 'web site', 'JavaScript', 'function', 'official', 'website', 'United States', 'government', '.gov', '.mil', 'federal government', 'sensitive information']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,,"{'keywords': ['Nearsightedness', 'Children', 'Outdoor Time', 'helping', 'children', 'neurodiverse', 'build', 'friendships']}"
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,,"{'keywords': ['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription cannabidiol (CBD)', 'anti-seizure medication', 'research', 'benefits', 'safety']}"
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,,"{'keywords': ['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']}"
https://www.healthline.com/nutrition/cbd-oil-benefits,,"{'keywords': ['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'cannabis', 'benefits', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'diluting', 'carrier oil', 'chemical compounds', 'cannabinoids', 'Cannabis sativa']}"
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,,{'keywords': []}
https://www.health.com/condition/chronic-pain/what-is-cbd,,"{'keywords': ['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'products', 'legit', 'health benefits', 'legal', 'questions', 'answers']}"
https://www.forbes.com/health/body/cbd-oil-benefits/,,"{'keywords': ['Forbes Health', 'editorial team', 'compensation', 'paid placements', 'advertisers', 'offers', 'products', 'market', 'affiliate links', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'representations', 'warranties', 'accuracy', 'applicability']}"
https://www.ncbi.nlm.nih.gov/books/NBK556048/,,"{'keywords': ['NCBI', 'web site', 'JavaScript', 'function', 'official', 'website', 'United States', 'government', '.gov', '.mil', 'Federal government', 'websites', 'sensitive information']}"
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,,"{'keywords': ['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'children', 'neurodiverse', 'friendships', 'helping']}"
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,,"{'keywords': ['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'Cannabidiol (CBD)', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']}"
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,,"{'keywords': ['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']}"
https://www.healthline.com/nutrition/cbd-oil-benefits,,"{'keywords': ['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'cannabis', 'benefits', 'pain relief', 'relaxation', 'mind-altering effects.', 'CBD oil', 'cannabis plant', 'chemical compounds', 'cannabinoids', 'Cannabis sativa']}"
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,,{'keywords': []}
https://www.health.com/condition/chronic-pain/what-is-cbd,,"{'keywords': ['cannabis', 'health', 'benefits', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance.', 'Cannabidiol', 'CBD', 'Legit', 'Health Benefits', 'Legal']}"
https://www.forbes.com/health/body/cbd-oil-benefits/,,"{'keywords': ['Forbes Health', 'editorial team', 'compensation', 'paid placements', 'advertisers', 'offers', 'products', 'affiliate links', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'relevant', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']}"
https://www.ncbi.nlm.nih.gov/books/NBK556048/,,"{'keywords': ['NCBI', 'web site', 'JavaScript', 'function', 'official', 'website', 'United States', 'government', '.gov', '.mil', 'sensitive information', 'federal government']}"
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Helping', 'Children', 'Neurodiverse', 'Build', 'Friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'appointments', 'CBD', 'prescription', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'quickly', 'breaks down', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'cannabis', 'benefits', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'licensed doctor of naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'CBD', 'products', 'legit', 'health benefits', 'legal', 'questions']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'income', 'site', 'click', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.ncbi.nlm.nih.gov/books/NBK556048/,"['NCBI', 'web site', 'JavaScript', 'function', 'Official', 'Website', 'United States', 'Government', '.gov', '.mil', 'federal government', 'sensitive information']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'children', 'neurodiverse', 'friendships', 'helping']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'appointments', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription', 'cannabidiol (CBD)', 'oil', 'anti-seizure medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'quickly', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'chemical compounds', 'cannabinoids', 'Cannabis sativa', 'carrier oil', 'coconut oil', 'hemp seed oil']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'Products', 'Legit', 'Health Benefits', 'Legal', 'Questions', 'Answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'compensation', 'advertiser', 'offers', 'placements', 'products', 'affiliate links', 'income', 'Compensation', 'Advertisers', 'Recommendations', 'Advice', 'Editorial Team', 'Articles', 'Content', 'Forbes Health', 'Accurate', 'Up-to-date', 'Information', 'Relevant', 'Guarantee', 'Complete', 'Representations', 'Warranties', 'Accuracy', 'Applicability.']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol (CBD)', 'marijuana', 'not impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'legalizing CBD', 'state controlled substances acts', 'legality of CBD products', 'states']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'Children', 'Neurodiverse', 'Friendships', 'Helping']",
